codigo_eje;nombre_eje;coddisa;nomdisa;codred;codmicro;codigo_pre;nombre_pre;almtipo;red;diris;CATEGORIA;DISTRITO;MICRORED;RISS;NORTE;ESTE;BOLETEA
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;08;05862;CHOSICA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;08;05863;NICOLAS DE PIEROLA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;08;05864;SAN ANTONIO DE PEDREGAL;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;08;05865;CHACRASANA;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;08;05866;YANACOTO;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;08;05867;MARISCAL CASTILLA;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;08;05868;SEÐOR DE LOS MILAGROS;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;08;05869;VILLA  DEL SOL;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;08;05870;PABLO PATRON;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;10;05883;HOSPITAL DE BAJA COMPLEJIDAD HUAYCAN;H;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;03;05884;HORACIO ZEVALLOS;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;03;05885;SEÐOR DE LOS MILAGROS;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;09;05897;JICAMARCA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;09;05898;SANTA MARIA DE HUACHIPA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;09;05899;VIRGEN DEL ROSARIO CARAPONGO;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;09;05900;VILLA LETICIA DE CAJAMARQUILLA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;09;05901;ALTO PERU;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;09;05902;NIEVERIA DEL PARAISO;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;06;05903;LA MOLINA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;06;05904;MUSA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;036;NO TIENE ASIGNADO DIRIS;01;06;05905;COVIMA;P;LIMA ESTE METROPOLITANA;;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;06;05906;MATAZANGO;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;06;05907;PORTADA DEL SOL;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;01;05918;MADRE TERESA  CALCUTA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;01;05919;CATALINA HUANCA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;01;05920;BETHANIA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;01;05921;ANCIETA BAJA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;01;05922;PRIMAVERA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;01;05923;EL AGUSTINO;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;02;05924;NOCHETO;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;02;05925;SANTA ROSA DE QUIVES;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;03;05926;EL ╩XITO;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;03;05927;SANTA CLARA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;03;05928;MANYLSA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;04;05929;MICAELA BASTIDAS;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;04;05930;ATE;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;03;05931;AMAUTA;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;03;05932;SAN ANTONIO;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;04;05933;ALFA Y OMEGA;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;036;NO TIENE ASIGNADO DIRIS;01;04;05934;PURUCHUCO;P;LIMA ESTE METROPOLITANA;;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;07;05935;CHACLACAYO - LOPEZ SILVA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;07;05936;MORON;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;07;05937;PROGRESO;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;07;05938;MIGUEL GRAU;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;07;05939;PERLA DEL SOL;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;07;05940;HUASCATA;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;07;05941;VILLA RICA;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;07;05942;TRES DE OCTUBRE;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;07;05943;ALTO HUAMPANI;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;07;05944;VIRGEN DEL CARMEN - LA ERA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;00;00;05945;HOSPITAL VITARTE;H;NO PERTENECE A NINGUNA RED;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;00;00;05946;HOSPITAL NACIONAL HIPOLITO UNANUE;H;NO PERTENECE A NINGUNA RED;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;00;00;05947;HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO;H;NO PERTENECE A NINGUNA RED;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;00;05948;HOSPITAL HERMILIO VALDIZAN;H;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;05;05962;GUSTAVO LANATTA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;05;05963;SALAMANCA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;05;05964;EL BOSQUE;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;05;05965;SANTA MAGDALENA SOFIA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;05;05966;SAN FERNANDO;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;05;05967;7 DE OCTUBRE;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;06;05978;TAMBO VIEJO;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;06;05979;HUAYCAN DE CIENEGUILLA;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;06;05980;COLCA;P;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;038;DIRIS LIMA ESTE;01;08;05982;CENTRO REFERENCIAL ESPECIALIZADO EN REHABILITACION Y TERAPIA FISICA DE CHOSICA;C;LIMA ESTE METROPOLITANA;LIMA ESTE;;;;;;;
036;LIMA METROPOLITANA;036;NO TIENE ASIGNADO DIRIS;00;00;05983;CENTRO REHABILITACION DE NANA;P;NO PERTENECE A NINGUNA RED;;;;;;;;
036;LIMA METROPOLITANA;036;NO TIENE ASIGNADO DIRIS;01;08;05984;CENTRO VETERINARIO Y ZOONOSIS;P;LIMA ESTE METROPOLITANA;;;;;;;;
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;00;00;05987;HOSPITAL MARIA AUXILIADORA;H;NO PERTENECE A NINGUNA RED;LIMA SUR;III-1;SAN JUAN DE MIRAFLORES;NO PERTENECE A NINGUNA MICRORED;SAN JUAN DE MIRAFLORES;-76.9591024;-12.1605768;NO
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;00;05988;C.S. ALICIA LASTRES DE LA TORRE;C;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-3;BARRANCO;URBANA;BARRANCO CHORRILLOS SURCO;-77.0224199;-12.1445771;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;01;05989;C.S. GAUDENCIO BERNASCONI;C;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-3;BARRANCO;URBANA;BARRANCO CHORRILLOS SURCO;-77.0204924;-12.1504676;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;01;05990;C.S. GUSTAVO LANATTA LUJAN;C;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-3;CHORRILLOS;URBANA;BARRANCO CHORRILLOS SURCO;-77.0240399;-12.1692159;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;01;05991;C.M.I. VIRGEN DEL CARMEN;C;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-4;CHORRILLOS;URBANA;BARRANCO CHORRILLOS SURCO;-77.0202982;-12.1659155;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;01;05992;P.S. ARMATAMBO;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;CHORRILLOS;URBANA;BARRANCO CHORRILLOS SURCO;-77.0217643;-12.1769749;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;03;05993;C.S. SANTIAGO DE SURCO;C;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-3;SANTIAGO DE SURCO;SURCO;BARRANCO CHORRILLOS SURCO;-77.0061782;-12.1473252;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;03;05994;P.S. SAN CARLOS;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-1;SANTIAGO DE SURCO;SURCO;BARRANCO CHORRILLOS SURCO;-77.0163502;-12.1529437;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;03;05995;P.S. SAN ROQUE;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;SANTIAGO DE SURCO;SURCO;BARRANCO CHORRILLOS SURCO;-76.9888038;-12.1491162;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;03;05996;P.S. LOS VIÑEDOS DE SURCO;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;SANTIAGO DE SURCO;SURCO;BARRANCO CHORRILLOS SURCO;-76.9903538;-12.162636;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;01;05997;P.S. LAS FLORES;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;SANTIAGO DE SURCO;SURCO;BARRANCO CHORRILLOS SURCO;-76.9749463;-12.1077139;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;05998;C.M.I. BUENOS AIRES DE VILLA;C;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-4;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-77.0048744;-12.1887664;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;05999;C.S. DELICIAS DE VILLA;C;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-3;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-76.9928642;-12.1987789;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;06000;C.S. SAN GENARO DE VILLA;C;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-4;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-77.0214915;-12.1948675;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;06001;P.S. VISTA ALEGRE DE VILLA;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-76.9926975;-12.1870541;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;06002;P.S. SANTA ISABEL DE VILLA;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-76.9780982;-12.2005471;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;06003;C.S. TUPAC AMARU DE VILLA;C;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-3;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-76.9819614;-12.1936588;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;06004;P.S. SAN JUAN DE LA LIBERTAD;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-76.9867202;-12.1909476;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;06005;P.S. MATEO PUMACAHUA;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-76.9801201;-12.1886598;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;06006;P.S. SANTA TERESA DE CHORRILLOS;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-77.0176748;-12.1870476;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;06007;P.S. VILLA VENTURO;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-77.0126753;-12.1875226;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;06008;P.S. NUEVA CALEDONIA;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-77.0260851;-12.1970405;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;06009;P.S. LOS INCAS;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-77.013183;-12.2023962;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;01;02;06010;P.S. DEFENSORES DE LIMA;P;BARRANCO - CHORRILLOS - SURCO;LIMA SUR;I-2;CHORRILLOS;VILLA;BARRANCO CHORRILLOS SURCO;-76.9754912;-12.194111;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;05;06079;C.M.I. LURIN;C;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-4;LURIN;LURIN;LURIN Y BALNEARIOS;-76.8695747;-12.2736699;NO
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;05;06080;C.S. CLAS JULIO C TELLO;C;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-3;LURIN;LURIN;LURIN Y BALNEARIOS;-76.8992625;-12.251321;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;05;06081;C.S. CLAS NUEVO LURIN - KM. 40;C;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-3;LURIN;LURIN;LURIN Y BALNEARIOS;-76.8544312;-12.2954167;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;05;06082;C.S. CLAS VILLA ALEJANDRO;C;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-3;LURIN;LURIN;LURIN Y BALNEARIOS;-76.9098255;-12.2361611;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;05;06083;P.S. BUENA VISTA;P;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-2;LURIN;LURIN;LURIN Y BALNEARIOS;-76.8746335;-12.2569375;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;07;06084;C.S. PUCUSANA;C;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-3;PUCUSANA;SAN BARTOLO;LURIN Y BALNEARIOS;-76.7962243;-12.48301;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;07;06085;C.S. BENJAMIN DOIG;C;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-3;PUCUSANA;SAN BARTOLO;LURIN Y BALNEARIOS;-76.7507301;-12.4699143;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;07;06086;P.S. PUNTA HERMOSA;P;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-2;PUNTA HERMOSA;SAN BARTOLO;LURIN Y BALNEARIOS;-76.82609;-12.3379295;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;07;06087;C.S. PUNTA NEGRA;C;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-3;PUNTA NEGRA;SAN BARTOLO;LURIN Y BALNEARIOS;-76.796185;-12.365408;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;07;06088;C.S. SAN BARTOLO;C;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-3;SAN BARTOLO;SAN BARTOLO;LURIN Y BALNEARIOS;-76.7770243;-12.3873605;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;07;06089;P.S. VILLA MERCEDES;P;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-2;SANTA MARIA DEL MAR;SAN BARTOLO;LURIN Y BALNEARIOS;-76.773827;-12.392389;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;06;06090;C.S. PACHACAMAC;C;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-3;PACHACAMAC;PACHACAMAC;PACHACAMAC;-76.8581836;-12.2282504;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;06;06091;P.S. MANCHAY ALTO;P;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-2;PACHACAMAC;PACHACAMAC;PACHACAMAC;-76.8540268;-12.1590087;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;08;06092;C.S. PORTADA DE MANCHAY;C;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-3;PACHACAMAC;PORTADA DE MANCHAY;PACHACAMAC;-76.8818267;-12.088974;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;06;06093;C.S. CLAS VILLA LIBERTAD;P;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-3;PACHACAMAC;PACHACAMAC;LURIN Y BALNEARIOS;-76.874717;-12.2436799;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;06;06094;P.S. PAMPA GRANDE;P;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-2;PACHACAMAC;PACHACAMAC;PACHACAMAC;-76.870792;-12.239797;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;06;06095;P.S. QUEBRADA VERDE;P;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-2;PACHACAMAC;PACHACAMAC;PACHACAMAC;-76.8768251;-12.2103028;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;06;06096;P.S. GUAYABO;P;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-2;PACHACAMAC;PACHACAMAC;PACHACAMAC;-76.8730961;-12.1989006;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;06;06097;P.S. PICAPIEDRA;P;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-2;PACHACAMAC;PACHACAMAC;PACHACAMAC;-76.867652;-12.1874984;SI
036;LIMA METROPOLITANA;040;DIRIS LIMA SUR;03;06;06098;P.S. TAMBO INGA;P;VILLA EL SALVADOR - LURIN - PACHACAMAC - PUCUSANA;LIMA SUR;I-2;PACHACAMAC;PACHACAMAC;PACHACAMAC;-76.8405915;-12.1488363;SI
